Date,Portfolio Return,Portfolio Return (%),Portfolio Value (INR),NIFTY 50 Return,NIFTY 50 Investment Value (INR)
2020-03-09,-0.06426097555159327,-6.426097555159327,864565.6938212916,-0.048956043335951605,857906.8496049664
2020-03-11,0.004569068282526856,0.4569068282526856,868515.9535110912,0.0006649981756232659,858477.3560948083
2020-03-12,-0.08428683362653801,-8.428683362653802,795311.4938355079,-0.08301938801064712,787207.091370819
2020-03-13,0.03523385794884084,3.523385794884084,823333.3860343887,0.03806507612689369,817172.1892314798
2020-03-16,-0.07976828215355826,-7.976828215355826,757657.4961907531,-0.07612100106679087,754968.2241432385
2020-03-17,-0.03829430547385157,-3.829430547385157,728643.5285870709,-0.02504518409052825,736059.9059870719
2020-03-18,-0.04249911559714732,-4.249911559714732,697676.8230365355,-0.05556454027271507,695161.0756977225
2020-03-19,-0.012056985297611145,-1.2056985297611145,689264.9438387,-0.024247781753128472,678304.9616509341
2020-03-20,0.057461754252221796,5.746175425222179,728871.3166562307,0.058329146858465686,717869.9113738973
2020-03-23,-0.12151043547070645,-12.151043547070644,640305.845567225,-0.12980466070471242,624687.0510978866
2020-03-24,0.04930520437889167,4.930520437889167,671876.2561479161,0.02507142402516349,640348.8450389907
2020-03-25,0.07749382186507,7.749382186507001,723942.5150572129,0.06624746894667499,682770.3352657505
2020-03-26,0.032598544338936254,3.2598544338936253,747541.9872331464,0.038904356430389475,709333.0757490257
2020-03-27,0.013208518055503228,1.3208518055503227,757415.9090687623,0.0021755381634551707,710876.2569259187
2020-03-30,-0.051270525767392376,-5.127052576739238,718582.7971862194,-0.04378053643081892,679753.7130617694
2020-03-31,0.040123355701537064,4.012335570153707,747414.7503587275,0.03823772271336057,705745.9470552026
2020-04-01,-0.04616504413467512,-4.616504413467512,712910.3154215097,-0.04000467509668226,677512.8097424589
2020-04-03,-0.032170474883713454,-3.2170474883713456,689975.6520249016,-0.020596574186770744,663558.3668941108
2020-04-07,0.10444780646119638,10.444780646119638,762042.0953905364,0.08763210467115035,721707.3831571932
2020-04-08,-0.01847987598288081,-1.8479875982880811,747959.6519739847,-0.004941902407507137,718140.775702853
2020-04-09,0.03628095036128487,3.628095036128487,775096.3389794967,0.04150883161880259,747949.960240099
2020-04-13,-0.018922931915498587,-1.8922931915498586,760429.2437290355,-0.01295567073707915,738259.7668274168
2020-04-15,-0.017987141231475757,-1.7987141231475756,746751.2955255371,-0.007621853562688519,732632.8589934336
2020-04-16,0.008968731171735068,0.8968731171735068,753448.7071472505,0.007562771164790316,738173.5936538071
2020-04-17,0.048222696886763616,4.822269688676362,789782.0357717363,0.03046328187687486,760660.7839113487
2020-04-20,0.012424974459796113,1.2424974459796112,799595.0573950061,-0.0005288143766692954,760258.5355530479
2020-04-21,-0.03731125441719932,-3.7311254417199318,769761.1627778059,-0.030274667144095657,737241.9614457217
2020-04-22,0.0307837568204826,3.07837568204826,793457.3032226098,0.02291941778872575,754139.1179714759
2020-04-23,0.04082744899493997,4.082744899493997,825852.1407995935,0.01377995587701486,764531.1217422538
2020-04-24,-0.019698516170860093,-1.9698516170860092,809584.0790493134,-0.017124941572334906,751438.570952186
2020-04-27,0.011804956725602845,1.1804956725602844,819141.1840682275,0.013971358975458648,761937.1889749647
2020-04-28,0.008282747892752762,0.8282747892752762,825925.9239844356,0.010622430648890235,770030.8139236616
2020-04-29,0.02534782040431547,2.534782040431547,846861.3459728613,0.018383013524196468,784186.3007900682
2020-04-30,0.038698797282039316,3.8698797282039314,879633.8615266602,0.03208830345213909,809349.5087728304
2020-05-04,-0.0621066448677333,-6.21066448677333,825002.753675191,-0.05744483901313502,762856.5565360152
2020-05-05,-0.002977574227438984,-0.2977574227438984,822546.2467382816,-0.009458265521601117,755641.2566694033
2020-05-06,0.008728361432499844,0.8728361432499844,829725.7276747595,0.007093593467121684,761001.4685512009
2020-05-07,-0.0024618978091207164,-0.24618978091207164,827683.0277236259,-0.007750119504051356,755103.6162271706
2020-05-08,0.011686769245605879,1.168676924560588,837355.9682771364,0.0057016970693835045,759408.9883028939
2020-05-11,-0.0043186806566662085,-0.43186806566662084,833739.695254194,-0.0013294930214019507,758399.3593525554
2020-05-12,-0.011970615562243415,-1.1970615562243416,823759.317883324,-0.004616242718351149,754898.4038323419
2020-05-13,0.022431176747605888,2.2431176747605885,842237.2087402522,0.02033371253039773,770248.2909655249
2020-05-14,-0.03693082126883558,-3.6930821268835583,811132.6969183029,-0.025661909373274727,750482.2491278477
2020-05-15,-0.003618271262196071,-0.3618271262196071,808197.7987912159,-0.0006453627874545287,749997.9158116154
2020-05-18,-0.0200264923564955,-2.00264923564955,792012.4317511872,-0.034322509703259896,724256.1050687466
2020-05-19,-0.002920185150012644,-0.2920185150012644,789699.6088093619,0.00632982284022332,728840.5179047819
2020-05-20,0.014244275706567767,1.4244275706567766,800948.3077626112,0.021111396826158035,744227.3593012523
2020-05-21,0.005447837317647775,0.5447837317647775,805311.7438431472,0.004378754451001221,747486.1481633496
2020-05-22,-0.006010753480864573,-0.6010753480864572,800471.2134756609,-0.0073575840768702605,741986.4559819418
2020-05-26,-0.00774911243612817,-0.7749112436128169,794268.272040554,-0.0011284338094974533,741149.1733788226
2020-05-27,0.04664295843836199,4.664295843836199,831315.2940422511,0.03166450477176164,764617.2949158635
2020-05-28,0.018372318595243332,1.8372318595243333,846588.4834774939,0.018803043536468778,778994.4272009035
2020-05-29,-0.0017570977732815686,-0.17570977732815685,845100.9447382897,0.009504662651105722,786398.5064385395
2020-06-01,0.029472255520133706,2.9472255520133706,870007.9757219229,0.025662097319460564,806579.1414426437
2020-06-02,0.012747140310083439,1.2747140310083438,881098.0894593418,0.015565527970742954,819133.971629387
2020-06-03,0.008511330932705174,0.8511330932705174,888597.4068829046,0.008262288035990828,825901.8924430542
2020-06-04,0.0020896990611378955,0.20896990611378954,890454.3080497973,-0.003225168681009971,823238.21952596
2020-06-05,0.006608288750257053,0.6608288750257053,896338.6872363007,0.011272276241460544,832517.9881489847
2020-06-08,0.003748314814378695,0.3748314814378695,899698.4468163691,0.002494520758722585,834594.7215524323
2020-06-09,-0.016879034740746524,-1.6879034740746524,884512.40547636,-0.011881032349997822,824678.8746665304
2020-06-10,0.011083705418573309,1.1083705418573309,894316.0804177336,0.006917728526201428,830383.7792427669
2020-06-11,-0.022950743036418995,-2.2950743036418997,873790.8618627288,-0.021169158460066062,812805.2534373082
2020-06-12,0.005193162825974752,0.5193162825974752,878328.6000842308,0.00716020911179549,818625.1090190854
2020-06-15,-0.013307843289398246,-1.3307843289398247,866639.9407177132,-0.015963279394844432,805557.1676841787
2020-06-16,0.021623665747092822,2.1623665747092824,885379.8731188733,0.010220386061458031,813790.2729324858
2020-06-17,-0.002231118398724674,-0.2231118398724674,883404.4857940973,-0.0033134566648174157,811093.8141288741
2020-06-18,0.02117722718919184,2.117722718919184,902112.5432897102,0.021303187551898528,828372.6977734461
2020-06-19,0.020131397346970094,2.0131397346970092,920273.3293503611,0.015136275444292302,840911.1750974765
2020-06-22,-0.0024880017394960153,-0.24880017394960152,917983.6877061256,0.006520616350433883,846394.4342550796
2020-06-23,0.009964030301979699,0.9964030301979698,927130.5049871524,0.015497691991291696,859511.5945003085
2020-06-24,-0.01711283112054294,-1.711283112054294,911264.6772286036,-0.015824677233549855,845910.1009388473
2020-06-25,-0.006590729242464355,-0.6590729242464355,905258.7784727681,-0.001591357298992957,844563.9557254264
2020-06-26,0.030879295086436942,3.087929508643694,933212.5314228162,0.00914574014738645,852288.11820234
2020-06-29,-0.00787196208338008,-0.7871962083380081,925866.3177597207,-0.006799538608783573,846492.9522368156
2020-06-30,5.27313092200551e-05,0.00527313092200551,925915.139902819,-0.0009988732845714887,845647.4130412482
2020-07-01,0.014470540082838568,1.4470540082838568,939313.6320480899,0.012419817334717198,856150.1994407967
2020-07-02,0.016642134891036255,1.6642134891036255,954945.8162176232,0.011663452514898642,866135.8666375955
2020-07-03,0.004826855180984979,0.4826855180984979,959555.2013781931,0.005273976044848361,870703.8464498261
2020-07-06,0.019147995503782635,1.9147995503782635,977928.7600598139,0.014735139974255018,883533.7895033866
2020-07-07,0.013661157607900567,1.3661157607900567,991288.3989802898,0.003344590235981215,886488.847988919
2020-07-08,-0.015018290964262927,-1.5018290964262926,976400.9413749055,-0.00869476207364206,878781.0383747183
2020-07-09,0.006804253440301756,0.6804253440301755,983044.6208393695,0.010060032721901813,887621.6043761548
2020-07-10,-0.0013594203001100035,-0.13594203001100036,981708.2500258865,-0.004198511095439339,883894.9152216299
2020-07-13,0.0014977675475421174,0.14977675475421173,983178.6207839295,0.003217889149241815,886739.1910783916
2020-07-14,-0.018167237468358754,-1.8167237468358755,965316.9813063344,-0.01808349601540049,870703.846449826
2020-07-15,0.009336559902213359,0.9336559902213359,974329.7211269246,0.0010229309240368245,871594.5163400373
2020-07-16,0.02084691030094863,2.084691030094863,994641.4854268059,0.011466161662100571,881588.3599681926
2020-07-17,0.014711064381018837,1.4711064381018837,1009273.7203549518,0.01506059125586967,894865.601913606
2020-07-20,0.019906217532058436,1.9906217532058437,1029364.5425817273,0.011053321760931656,904756.8393443469
2020-07-21,0.017134465291699864,1.7134465291699863,1047002.1536091003,0.012706156865764484,916252.8216704294
2020-07-22,-0.0047265440315826576,-0.47265440315826573,1042053.451828905,-0.0026563094918139463,913818.9706033249
2020-07-23,0.007969032728315418,0.7969032728315417,1050357.6098911837,0.007442159858846331,920619.7574646013
2020-07-24,0.0032702021064902713,0.32702021064902714,1053792.491559618,-0.0018991484351116306,918871.3638928796
2020-07-27,-0.008218174820259883,-0.8218174820259883,1045132.2406397039,-0.005569925698846956,913753.3186691981
2020-07-28,0.012115303012861501,1.21153030128615,1057794.334423565,0.0151592736988444,927605.1553201319
2020-07-29,-0.016823641141487045,-1.6823641141487045,1039998.3821397247,-0.008645614328603224,919585.43889801
2020-07-30,-0.0030989141398794166,-0.3098914139879417,1036775.5164478603,-0.008988714680747911,911319.5477631853
2020-07-31,-0.005171560698888267,-0.5171560698888267,1031413.7689334288,-0.002585102372305803,908963.693438334
2020-08-03,-0.01790601225129236,-1.790601225129236,1012945.2613507552,-0.016422215545293994,894036.4957418431
2020-08-04,0.024658012620699558,2.465801262069956,1037922.4783892201,0.018697932161379383,910753.1294890215
2020-08-05,-0.004482467258746126,-0.44824672587461256,1033270.0248627238,0.0005768586219327965,911278.5052842196
2020-08-06,0.016836371424226206,1.6836371424226206,1050666.542782832,0.008872554668374333,919363.8736404683
2020-08-07,-0.0038978409752211227,-0.3897840975221123,1046571.211681079,0.0012410024488720417,920504.8064590606
2020-08-10,0.0009544008811698035,0.09544008811698035,1047570.0601677143,0.005002705259437024,925109.8206956704
2020-08-11,0.005588749438861562,0.5588749438861562,1053424.6667536446,0.004644978776729314,929406.9361789457
2020-08-12,-0.0020140006638968535,-0.20140006638968536,1051303.0687754375,-0.0012452735151247118,928249.5703365487
2020-08-13,-0.0017841070980350484,-0.17841070980350485,1049427.4315082491,-0.0007030344733010008,927596.9788887753
2020-08-14,-0.009623462034781972,-0.9623462034781972,1039328.3064628709,-0.010800437378868932,917578.5258054591
2020-08-17,-0.0012954630909392196,-0.12954630909392195,1037981.8950024799,0.0061457110453491115,923217.6982864769
2020-08-18,0.015942481564117105,1.5942481564117106,1054529.9022274443,0.012292057935075373,934565.9437205013
2020-08-19,0.0029271276751572156,0.29271276751572156,1057616.6458885353,0.002024600213507588,936458.0661296947
2020-08-20,-0.009438382566433834,-0.9438382566433834,1047634.4553760106,-0.008432399987605033,928561.47714447
2020-08-21,0.0037254562179492197,0.37254562179492196,1051537.371671929,0.005250916093857194,933437.2755489438
2020-08-24,0.011737976614083512,1.1737976614083512,1063880.292749449,0.008341006471886514,941223.0819053976
2020-08-25,-0.00012133708172621386,-0.012133708172621386,1063751.2046194207,0.0005058064691958464,941699.1586291819
2020-08-26,0.010307265070783677,1.0307265070783678,1074715.5702547983,0.0067423225064831005,948048.3980607436
2020-08-27,-0.0034114384525880453,-0.34114384525880453,1071049.2442328362,0.0008355606212675504,948840.5499692189
2020-08-28,0.006513555565966089,0.6513555565966089,1078025.5829990327,0.007643195654994939,956092.7239380267
2020-08-31,-0.010230856209210626,-1.0230856209210626,1066996.458269519,-0.022330747801946216,934742.4584444908
2020-09-01,-0.003246109473652381,-0.3246109473652381,1063532.8709579767,0.007266739846322645,941534.988713319
2020-09-02,0.009709661160310778,0.9709661160310779,1073859.414767831,0.005645038251127943,946849.9897393809
2020-09-03,-0.0014715818733946446,-0.14715818733946445,1072279.1427184846,-0.0006545127600779965,946230.2643392168
2020-09-04,-0.015117925024130187,-1.5117925024130185,1056068.507033928,-0.016794744948559814,930338.5683870313
2020-09-07,0.004029946068541724,0.4029946068541724,1060324.4061619602,0.0018705202595032944,932078.7855273965
2020-09-08,0.008829719439926676,0.8829719439926677,1069686.773183677,-0.0033201259317187093,928984.1665811621
2020-09-09,-0.006239836350533623,-0.6239836350533623,1063012.1027726806,-0.003476927967516641,925754.155550996
2020-09-10,0.01767914726746607,1.7679147267466069,1081805.2502846976,0.015184429863450921,939811.2045967582
2020-09-11,0.0030936052723552266,0.30936052723552265,1085151.9287106397,0.0013276149365679668,941058.9119895349
2020-09-14,0.007805369493073133,0.7805369493073133,1093621.9404703472,-0.0021283524468515003,939056.0069515705
2020-09-15,0.008933040271584591,0.8933040271584591,1103391.3093064572,0.007145947910690342,945766.4522624674
2020-09-16,0.011372409924696437,1.1372409924696438,1115939.5275832375,0.0071820376506051,952558.9825312955
2020-09-17,-0.00861327745448306,-0.8613277454483059,1106327.6308097385,-0.007622027291120936,945298.5519700396
2020-09-18,-0.006600190910152359,-0.6600190910152359,1099025.6572372178,-0.0009681588767627147,944383.3527857589
2020-09-21,-0.01323501572722381,-1.323501572722381,1084480.0353790608,-0.02211225483867385,923500.907423559
2020-09-22,-0.00030078940567448395,-0.030078940567448396,1084153.8352737532,-0.00861286032635733,915546.9230966555
2020-09-23,0.0006593943288957681,0.06593943288957682,1084868.7201643833,-0.0019545871070447696,913757.4068848763
2020-09-24,-0.03650162512078285,-3.650162512078285,1045269.2488356794,-0.029312272096516434,886973.1011440594
2020-09-25,0.02734853819321428,2.734853819321428,1073855.8348096546,0.022645788482354545,907059.3063821058
2020-09-28,0.011630164313187797,1.1630164313187796,1086344.9546171662,0.016044868187371275,921612.9533911351
2020-09-29,0.005746666396271683,0.5746666396271684,1092587.816662624,-0.0004586409458945395,921190.2639544432
2020-09-30,0.0009441940330620511,0.09441940330620512,1093619.431559713,0.002241001317642377,923254.6525497644
2020-10-01,0.01695323677553371,1.695323677553371,1112159.8207252694,0.015061092732783665,937159.8764877903
2020-10-05,0.022831488337466666,2.2831488337466666,1137552.0847015574,0.0075676439490797165,944251.9687564134
2020-10-06,0.011165416800234619,1.116541680023462,1150253.3278592261,0.013826475474619793,957307.6454442855
2020-10-07,0.01215752657880107,1.215752657880107,1164237.563265029,0.006555187284725372,963582.9763492723
2020-10-08,0.017655039037549947,1.7655039037549947,1184792.2228934553,0.008156676606839941,971442.6110712095
2020-10-09,0.015207172207515508,1.5207172207515507,1202809.5622571213,0.0067260903253916204,977976.6218192087
2020-10-12,0.004150067170169503,0.4150067170169503,1207801.3027334106,0.0014058853909966196,979351.5448645606
2020-10-13,0.001833052437684546,0.1833052437684546,1210015.2658556248,0.0002975290843887368,979642.9304329988
2020-10-14,0.004154387029920948,0.41543870299209484,1215042.1375821019,0.0030625333853533387,982643.1196131752
2020-10-15,-0.03179371492645442,-3.179371492645442,1176411.4342361866,-0.02428360085835335,958781.0063102816
2020-10-16,0.01010515419115774,1.0105154191157741,1188299.2531713843,0.007028949362235082,965520.2294531093
2020-10-19,0.007311198668222474,0.7311198668222474,1196987.1450886205,0.009402769621849272,974598.7937358919
2020-10-20,0.004410827934187212,0.4410827934187212,1202266.8494250404,0.002000328507897331,976548.3114867642
2020-10-21,0.0008270915795866687,0.08270915795866686,1203261.234212616,0.0034337457642519276,979901.5301149193
2020-10-22,-0.011011466452803466,-1.1011466452803467,1190011.563498125,-0.0034512817819539743,976519.6138159249
2020-10-23,0.005093778780044378,0.5093778780044378,1196073.2191482792,0.0028495402835257977,979302.2457931464
2020-10-26,-0.019658025575469182,-1.9658025575469182,1172560.7812161287,-0.013629073304543216,965955.2636979278
2020-10-27,-0.0012835527577193199,-0.12835527577193198,1171055.7375918054,0.010337608346965288,975940.9308947265
2020-10-28,-0.016085108327316314,-1.6085108327316313,1152219.1791953158,-0.013440608945763599,962823.690488406
2020-10-29,0.0002579018906885719,0.02579018906885719,1152516.3387001178,-0.005012942184360991,957997.1109942546
2020-10-30,-0.0017477430363389119,-0.17477430363389118,1150502.036294888,-0.002433373422367602,955665.9462856562
2020-11-02,-0.0015348403693770086,-0.15348403693770085,1148736.199324532,0.002297636149117599,957861.7189103228
2020-11-03,0.01555653781023221,1.555653781023221,1166606.5574433065,0.01237019016319918,969710.6505232922
2020-11-04,0.012633060294363396,1.2633060294363396,1181344.3684232873,0.008041647267956087,977508.7215267809
2020-11-05,0.011201125065925589,1.1201125065925588,1194576.7544399234,0.017785598915690537,994894.2995844455
2020-11-06,0.018810701202512135,1.8810701202512135,1217047.5808311596,0.011819014571289532,1006652.969808127
2020-11-09,0.021836486603685933,2.1836486603685934,1243623.6240260277,0.016104635537461442,1022864.7489995902
2020-11-10,0.00671077329669556,0.671077329669556,1251969.3002332812,0.01364650710436388,1036823.2800636163
2020-11-11,0.0008529016214943175,0.08529016214943175,1253037.1068795114,0.009346041508720315,1046513.4734762984
2020-11-12,-0.010490095404727852,-1.049009540472785,1239892.6280826812,-0.004576821525331454,1041723.7680843427
2020-11-13,0.003579620376522952,0.35796203765229523,1244330.9729988668,0.002296970330761372,1044116.5766724814
2020-11-14,0.005413292935522174,0.5413292935522174,1251066.901064453,0.0,1044116.5766724814
2020-11-17,0.0025064170398436895,0.25064170398436897,1254202.5964632654,0.012126619808373373,1056778.181433409
2020-11-18,-0.0012419616311364126,-0.12419616311364126,1252644.9249607862,0.004975051165572175,1062035.7069567007
2020-11-19,-0.015591378675482616,-1.5591378675482614,1233114.463589801,-0.01287266861341374,1048364.4732454345
2020-11-20,0.000379016587136593,0.0379016587136593,1233581.8344253397,0.00683930941371913,1055534.5622563106
2020-11-23,0.010552092293855788,1.0552092293855788,1246598.70379422,0.005241475198302092,1061067.1204853277
2020-11-24,0.011744870100278516,1.1744870100278515,1261239.8436374585,0.0099563448098976,1071631.4706033247
2020-11-25,-0.01468294551364393,-1.468294551364393,1242721.127733693,-0.015070680468092346,1055481.25513031
2020-11-26,0.005982998392962746,0.5982998392962746,1250156.3262438246,0.010001213639976747,1066037.3486558592
2020-11-27,-0.006547071651552128,-0.6547071651552128,1241971.463200265,-0.001389836350773832,1064555.7311974147
2020-12-01,0.016918814916479133,1.6918814916479132,1262984.1485176992,0.010802694687318537,1076055.8017391756
2020-12-02,-0.0030567700680306236,-0.30567700680306237,1259123.496376113,0.0003585458429504751,1076441.6170736717
2020-12-03,-0.008493567207057495,-0.8493567207057495,1248429.0463376574,0.0015365849299400214,1078095.6610404274
2020-12-04,0.010634509278075655,1.0634509278075654,1261705.4766139544,0.009490662358873525,1088327.5029499286
2020-12-07,0.004899854203708266,0.4899854203708266,1267887.649497383,0.007331133249439903,1096306.1768930848
2020-12-08,0.009494759779718588,0.9494759779718589,1279925.9381570327,0.002785331809333158,1099359.7533603536
2020-12-09,0.013794379562723159,1.3794379562723158,1297581.7223601453,0.010165752285866914,1110535.5722860668
2020-12-10,-0.009935406041373485,-0.9935406041373486,1284689.7210766326,-0.0037548548058806697,1106365.672455367
2020-12-11,0.0019640884770962376,0.19640884770962377,1287212.965354443,0.002637558535026452,1109283.776677612
2020-12-14,0.0022749136648544835,0.22749136648544835,1290141.2637189059,0.0032781762806703973,1112920.204442849
2020-12-15,-0.0061520988116274605,-0.615209881162746,1282204.1871835492,0.0007153791977927426,1113716.3644059107
2020-12-16,0.006585481604447097,0.6585481604447098,1290648.1192713915,0.008464907059269056,1123143.8699209937
2020-12-17,0.005115281750945155,0.5115281750945155,1297250.1480427922,0.004238929390550483,1127904.7974810184
2020-12-18,0.00590658257137775,0.590658257137775,1304912.463157939,0.0014445849987885229,1129534.151831521
2020-12-21,-0.024407515425427007,-2.4407515425427007,1273062.7920845796,-0.0314049525779333,1094061.185358096
2020-12-22,0.013153443969412782,1.3153443969412781,1289807.9521898082,0.010346283876607965,1105380.6529601892
2020-12-23,0.010286817561654484,1.0286817561654484,1303075.9712835557,0.010010159185716239,1116445.6892571314
2020-12-24,0.00957327463866533,0.957327463866533,1315550.675431699,0.01089253037474136,1128606.607839114
2020-12-28,0.007789179948903824,0.7789179948903824,1325797.7363745386,0.009015051389166695,1138781.0544069365
2020-12-29,0.005741689425723529,0.5741689425723528,1333410.0552181285,0.004281594241144937,1143656.85281141
2020-12-30,-0.0007352066291653749,-0.0735206629165375,1332429.7233061364,0.003542094606974411,1147707.7935819828
2020-12-31,0.00013488325856132464,0.013488325856132464,1332609.44576902,-1.4318125132972703e-05,1147691.3605581783
2021-01-01,0.0011494276860677607,0.11494276860677607,1334141.1839607023,0.0026284263414808606,1150707.9827621593
2021-01-04,0.012665500749333616,1.2665500749333616,1351038.7501258734,0.00816067272711063,1160098.534013955
2021-01-05,0.005497899807423235,0.5497899807423234,1358466.6258100118,0.004712380865514287,1165565.3601477533
2021-01-06,-0.007110709184197073,-0.7110709184197073,1348806.9646974392,-0.0037501320469031096,1161194.3361379032
2021-01-07,-0.0073156894022648805,-0.731568940226488,1338939.5118801012,-0.0006291696120880319,1160463.7479478763
2021-01-08,0.0186105808030447,1.8610580803044698,1363857.953856335,0.014847223590326086,1177693.4126821263
2021-01-11,0.013304307915440771,1.3304307915440772,1382003.1400273626,0.009583718134137165,1188980.094397702
2021-01-12,0.01083994479050101,1.083994479050101,1396983.9777655583,0.005433314024232416,1195440.1966191262
2021-01-13,0.0010831139975676417,0.10831139975676417,1398497.0706662538,9.609083312889233e-05,1195555.0674635752
2021-01-14,0.0046402616406203915,0.46402616406203917,1404986.4629777865,0.002111247340323086,1198079.1799199672
2021-01-15,-0.011166596642152228,-1.116659664215223,1389297.5458580295,-0.011092344158201595,1184789.673327519
2021-01-18,-0.0021945448326327944,-0.21945448326327943,1386248.6701077772,-0.010558650142566628,1172279.8936743282
2021-01-19,0.014177834527178667,1.4177834527178668,1405902.6743660865,0.016794730817062842,1191968.0189308436
2021-01-20,0.010301742013803983,1.0301742013803983,1420385.9210139231,0.008508265623863087,1202109.599451057
2021-01-21,0.0005872043207070245,0.058720432070702454,1421219.9777638142,-0.0037112802046228577,1197648.233890827
2021-01-22,-0.013862601522365672,-1.3862601522365672,1401518.171536449,-0.014972171647596122,1179716.838959573
