Date,Asset,Adjusted Close
2020-11-04,ICICI Bank,419.1754455566406
2020-11-05,ICICI Bank,420.5661315917969
2020-11-06,ICICI Bank,424.6903076171875
2020-11-09,ICICI Bank,443.77642822265625
2020-11-10,ICICI Bank,464.0614318847656
2020-11-11,ICICI Bank,466.6510009765625
2020-11-12,ICICI Bank,457.2038879394531
2020-11-13,ICICI Bank,465.6918640136719
2020-11-14,ICICI Bank,466.9867248535156
2020-11-17,ICICI Bank,466.5071105957031
2020-11-18,ICICI Bank,477.2970275878906
2020-11-19,ICICI Bank,459.1700134277344
2020-11-20,ICICI Bank,460.56072998046875
2020-11-23,ICICI Bank,449.09942626953125
2020-11-24,ICICI Bank,458.6425476074219
2020-11-25,ICICI Bank,453.3674621582031
2020-11-26,ICICI Bank,455.86114501953125
2020-11-27,ICICI Bank,453.9908752441406
2020-12-01,ICICI Bank,465.2603454589844
2020-12-02,ICICI Bank,460.8005065917969
2020-12-03,ICICI Bank,462.1432189941406
2020-12-04,ICICI Bank,481.51708984375
2020-12-07,ICICI Bank,489.57354736328125
2020-12-08,ICICI Bank,487.6073913574219
2020-12-09,ICICI Bank,490.5805969238281
2020-12-10,ICICI Bank,486.2166748046875
2020-12-11,ICICI Bank,494.3690490722656
2020-12-14,ICICI Bank,504.29571533203125
2020-12-15,ICICI Bank,496.8627014160156
2020-12-16,ICICI Bank,491.49176025390625
2020-12-17,ICICI Bank,489.5255432128906
2020-12-18,ICICI Bank,495.99951171875
2020-12-21,ICICI Bank,474.2758483886719
2020-12-22,ICICI Bank,479.8386535644531
2020-12-23,ICICI Bank,483.003662109375
2020-12-24,ICICI Bank,492.5467529296875
2020-12-28,ICICI Bank,498.8288269042969
2020-12-29,ICICI Bank,507.1730651855469
2020-12-30,ICICI Bank,507.12506103515625
2020-12-31,ICICI Bank,513.1674194335938
2021-01-01,ICICI Bank,505.92620849609375
2021-01-04,ICICI Bank,509.9544372558594
2021-01-05,ICICI Bank,515.2774658203125
2021-01-06,ICICI Bank,524.3410034179688
2021-01-07,ICICI Bank,518.9700317382812
2021-01-08,ICICI Bank,519.8811645507812
2021-01-11,ICICI Bank,522.4227294921875
2021-01-12,ICICI Bank,525.5877685546875
2021-01-13,ICICI Bank,533.7401733398438
2021-01-14,ICICI Bank,530.6709594726562
2021-01-15,ICICI Bank,520.7922973632812
2021-01-18,ICICI Bank,511.3451843261719
2021-01-19,ICICI Bank,524.1012573242188
2021-01-20,ICICI Bank,528.465087890625
2021-01-21,ICICI Bank,530.0956420898438
2021-01-22,ICICI Bank,511.9685974121094
2021-01-25,ICICI Bank,516.0447387695312
2021-01-27,ICICI Bank,500.98681640625
2021-01-28,ICICI Bank,506.6455078125
2021-01-29,ICICI Bank,515.0377197265625
2021-02-01,ICICI Bank,579.1056518554688
2021-02-02,ICICI Bank,592.1015625
2021-02-03,ICICI Bank,596.89697265625
2021-02-04,ICICI Bank,602.6036376953125
2021-02-05,ICICI Bank,589.0324096679688
2021-02-08,ICICI Bank,603.8505249023438
2021-02-09,ICICI Bank,607.4471435546875
2021-02-10,ICICI Bank,606.2962646484375
2021-02-11,ICICI Bank,604.857666015625
2021-02-12,ICICI Bank,621.1142578125
2021-02-15,ICICI Bank,646.3866577148438
2021-02-16,ICICI Bank,631.4246826171875
2021-02-17,ICICI Bank,630.465576171875
2021-02-18,ICICI Bank,618.2850341796875
2021-02-19,ICICI Bank,598.5275268554688
2021-02-22,ICICI Bank,584.9082641601562
2021-02-23,ICICI Bank,591.094482421875
2021-02-24,ICICI Bank,614.8801879882812
2021-02-25,ICICI Bank,602.31591796875
2021-02-26,ICICI Bank,573.3031616210938
2021-03-01,ICICI Bank,583.4696044921875
2021-03-02,ICICI Bank,585.5316772460938
2021-03-03,ICICI Bank,606.2483520507812
2021-03-04,ICICI Bank,595.3624877929688
2021-03-05,ICICI Bank,584.5245971679688
2021-03-08,ICICI Bank,583.1819458007812
2021-03-09,ICICI Bank,599.5345458984375
2021-03-10,ICICI Bank,600.0140380859375
2021-03-12,ICICI Bank,587.7855224609375
2021-03-15,ICICI Bank,578.8179931640625
2021-03-16,ICICI Bank,570.6176147460938
2021-03-17,ICICI Bank,565.3905639648438
2021-03-18,ICICI Bank,554.9363403320312
2021-03-19,ICICI Bank,562.6571044921875
2021-03-22,ICICI Bank,549.9969482421875
2021-03-23,ICICI Bank,562.4173583984375
2021-03-24,ICICI Bank,544.290283203125
2021-03-25,ICICI Bank,548.1747436523438
2021-03-26,ICICI Bank,554.8883056640625
2021-03-30,ICICI Bank,567.2608032226562
2021-03-31,ICICI Bank,558.2931518554688
2021-04-01,ICICI Bank,570.0901489257812
2021-04-05,ICICI Bank,547.886962890625
2021-04-06,ICICI Bank,542.7557983398438
2021-04-07,ICICI Bank,554.0252685546875
2021-04-08,ICICI Bank,553.1140747070312
2021-04-09,ICICI Bank,543.0435180664062
2021-04-12,ICICI Bank,516.5242309570312
2021-04-13,ICICI Bank,537.6724853515625
2021-04-15,ICICI Bank,551.6753540039062
2021-04-16,ICICI Bank,543.7628173828125
2021-04-19,ICICI Bank,536.8572998046875
2021-04-20,ICICI Bank,536.2338256835938
2021-04-22,ICICI Bank,555.5118408203125
2021-04-23,ICICI Bank,546.64013671875
2021-04-26,ICICI Bank,566.925048828125
2021-04-27,ICICI Bank,574.2622680664062
2021-04-28,ICICI Bank,595.9379272460938
2021-04-29,ICICI Bank,596.0338134765625
2021-04-30,ICICI Bank,575.940673828125
2021-05-03,ICICI Bank,572.343994140625
2021-05-04,ICICI Bank,567.356689453125
2021-05-05,ICICI Bank,578.1465454101562
2021-05-06,ICICI Bank,583.3257446289062
2021-05-07,ICICI Bank,582.2706909179688
2021-05-10,ICICI Bank,588.169189453125
2021-05-11,ICICI Bank,584.9082641601562
2021-05-12,ICICI Bank,570.4258422851562
2021-05-14,ICICI Bank,572.8715209960938
2021-05-17,ICICI Bank,598.0958251953125
2021-05-18,ICICI Bank,607.3033447265625
2021-05-19,ICICI Bank,599.8703002929688
2021-05-20,ICICI Bank,593.3004150390625
2021-05-21,ICICI Bank,616.1749877929688
2021-05-24,ICICI Bank,620.8745727539062
2021-05-25,ICICI Bank,623.7039184570312
2021-05-26,ICICI Bank,625.8139038085938
2021-05-27,ICICI Bank,625.5741577148438
2021-05-28,ICICI Bank,616.7503662109375
2021-05-31,ICICI Bank,635.6447143554688
2021-06-01,ICICI Bank,623.5120849609375
2021-06-02,ICICI Bank,621.8336181640625
2021-06-03,ICICI Bank,623.6560668945312
2021-06-04,ICICI Bank,616.4147338867188
2021-06-07,ICICI Bank,621.6898193359375
2021-06-08,ICICI Bank,616.1270751953125
2021-06-09,ICICI Bank,610.0846557617188
2021-06-10,ICICI Bank,614.2088623046875
2021-06-11,ICICI Bank,609.7010498046875
2021-06-14,ICICI Bank,609.1735229492188
2021-06-15,ICICI Bank,618.908447265625
2021-06-16,ICICI Bank,613.9210815429688
2021-06-17,ICICI Bank,607.1114501953125
2021-06-18,ICICI Bank,604.6177978515625
2021-06-21,ICICI Bank,605.4330444335938
2021-06-22,ICICI Bank,605.0494384765625
2021-06-23,ICICI Bank,599.1510009765625
2021-06-24,ICICI Bank,608.1185302734375
2021-06-25,ICICI Bank,622.4571533203125
2021-06-28,ICICI Bank,623.7039184570312
2021-06-29,ICICI Bank,613.9210815429688
2021-06-30,ICICI Bank,605.097412109375
2021-07-01,ICICI Bank,605.0494384765625
2021-07-02,ICICI Bank,614.06494140625
2021-07-05,ICICI Bank,621.3541870117188
2021-07-06,ICICI Bank,623.7039184570312
2021-07-07,ICICI Bank,627.2526245117188
2021-07-08,ICICI Bank,615.6475219726562
2021-07-09,ICICI Bank,612.4345703125
2021-07-12,ICICI Bank,619.8195190429688
2021-07-13,ICICI Bank,637.7548217773438
2021-07-14,ICICI Bank,637.1793212890625
2021-07-15,ICICI Bank,640.152587890625
2021-07-16,ICICI Bank,633.2949829101562
2021-07-19,ICICI Bank,629.074951171875
2021-07-20,ICICI Bank,615.6475219726562
2021-07-22,ICICI Bank,629.1229248046875
2021-07-23,ICICI Bank,648.976318359375
2021-07-26,ICICI Bank,649.0721435546875
2021-07-27,ICICI Bank,649.7435302734375
2021-07-28,ICICI Bank,657.0327758789062
2021-07-29,ICICI Bank,661.3132934570312
2021-07-30,ICICI Bank,656.5037231445312
2021-08-02,ICICI Bank,655.4456176757812
2021-08-03,ICICI Bank,664.102783203125
2021-08-04,ICICI Bank,687.4291381835938
2021-08-05,ICICI Bank,675.69384765625
2021-08-06,ICICI Bank,671.07666015625
2021-08-09,ICICI Bank,676.0784912109375
2021-08-10,ICICI Bank,674.2028198242188
2021-08-11,ICICI Bank,667.1327514648438
2021-08-12,ICICI Bank,674.6356811523438
2021-08-13,ICICI Bank,677.9542236328125
2021-08-16,ICICI Bank,675.8861083984375
2021-08-17,ICICI Bank,674.4913940429688
2021-08-18,ICICI Bank,662.0827026367188
2021-08-20,ICICI Bank,654.7722778320312
2021-08-23,ICICI Bank,656.696044921875
2021-08-24,ICICI Bank,667.99853515625
2021-08-25,ICICI Bank,664.7279663085938
2021-08-26,ICICI Bank,672.1828002929688
2021-08-27,ICICI Bank,673.0966186523438
2021-08-30,ICICI Bank,686.4671630859375
2021-08-31,ICICI Bank,691.6614990234375
2021-09-01,ICICI Bank,692.4791870117188
2021-09-02,ICICI Bank,697.5291137695312
2021-09-03,ICICI Bank,696.7114868164062
2021-09-06,ICICI Bank,693.6814575195312
2021-09-07,ICICI Bank,689.5933837890625
2021-09-08,ICICI Bank,693.4891357421875
2021-09-09,ICICI Bank,692.8157348632812
2021-09-13,ICICI Bank,680.4552612304688
2021-09-14,ICICI Bank,680.5033569335938
2021-09-15,ICICI Bank,687.1404418945312
2021-09-16,ICICI Bank,699.5010986328125
2021-09-17,ICICI Bank,692.7196655273438
2021-09-20,ICICI Bank,682.9561767578125
2021-09-21,ICICI Bank,684.7357177734375
2021-09-22,ICICI Bank,676.5594482421875
2021-09-23,ICICI Bank,689.6896362304688
2021-09-24,ICICI Bank,695.4129028320312
2021-09-27,ICICI Bank,702.1943359375
2021-09-28,ICICI Bank,689.8339233398438
2021-09-29,ICICI Bank,682.4752197265625
2021-09-30,ICICI Bank,674.1546630859375
2021-10-01,ICICI Bank,665.9783935546875
2021-10-04,ICICI Bank,673.5294799804688
2021-10-05,ICICI Bank,670.5475463867188
2021-10-06,ICICI Bank,663.237060546875
2021-10-07,ICICI Bank,675.4533081054688
2021-10-08,ICICI Bank,676.607666015625
2021-10-11,ICICI Bank,686.1305541992188
2021-10-12,ICICI Bank,681.6094970703125
2021-10-13,ICICI Bank,682.9081420898438
2021-10-14,ICICI Bank,699.5972900390625
2021-10-18,ICICI Bank,717.0559692382812
2021-10-19,ICICI Bank,718.9797973632812
2021-10-20,ICICI Bank,717.440673828125
2021-10-21,ICICI Bank,726.72314453125
2021-10-22,ICICI Bank,730.3782958984375
2021-10-25,ICICI Bank,809.6398315429688
2021-10-26,ICICI Bank,797.808349609375
2021-10-27,ICICI Bank,803.1949462890625
2021-10-28,ICICI Bank,768.2776489257812
2021-10-29,ICICI Bank,771.5
2021-11-01,ICICI Bank,773.279541015625
2021-11-02,ICICI Bank,770.44189453125
2021-11-03,ICICI Bank,756.0133056640625
2021-11-04,ICICI Bank,752.3098754882812
2021-11-08,ICICI Bank,750.4342651367188
2021-11-09,ICICI Bank,756.5904541015625
2021-11-10,ICICI Bank,751.1556396484375
2021-11-11,ICICI Bank,742.0655517578125
2021-11-12,ICICI Bank,747.0194091796875
2021-11-15,ICICI Bank,743.8451538085938
2021-11-16,ICICI Bank,734.9474487304688
2021-11-17,ICICI Bank,732.3021240234375
2021-11-18,ICICI Bank,733.84130859375
2021-11-22,ICICI Bank,723.3565063476562
2021-11-23,ICICI Bank,723.2120971679688
2021-11-24,ICICI Bank,731.2440795898438
2021-11-25,ICICI Bank,722.442626953125
2021-11-26,ICICI Bank,694.6914672851562
2021-11-29,ICICI Bank,691.0362548828125
2021-11-30,ICICI Bank,687.1404418945312
2021-12-01,ICICI Bank,699.9819946289062
2021-12-02,ICICI Bank,694.8839111328125
2021-12-03,ICICI Bank,689.0162353515625
2021-12-06,ICICI Bank,682.5233154296875
2021-12-07,ICICI Bank,706.6673583984375
2021-12-08,ICICI Bank,724.7030639648438
2021-12-09,ICICI Bank,726.2421875
2021-12-10,ICICI Bank,729.1278686523438
2021-12-13,ICICI Bank,725.2802734375
2021-12-14,ICICI Bank,729.753173828125
2021-12-15,ICICI Bank,723.5969848632812
2021-12-16,ICICI Bank,712.9197387695312
2021-12-17,ICICI Bank,700.5591430664062
2021-12-20,ICICI Bank,682.9081420898438
2021-12-21,ICICI Bank,692.9120483398438
2021-12-22,ICICI Bank,704.8877563476562
2021-12-23,ICICI Bank,703.44482421875
2021-12-24,ICICI Bank,699.4048461914062
2021-12-27,ICICI Bank,707.9658813476562
2021-12-28,ICICI Bank,707.7734985351562
2021-12-29,ICICI Bank,707.67724609375
2021-12-30,ICICI Bank,707.67724609375
2021-12-31,ICICI Bank,711.957763671875
2022-01-03,ICICI Bank,735.57275390625
2022-01-04,ICICI Bank,743.4122314453125
2022-01-05,ICICI Bank,758.033203125
2022-01-06,ICICI Bank,755.1475219726562
2022-01-07,ICICI Bank,763.0352172851562
2022-01-10,ICICI Bank,779.86865234375
2022-01-11,ICICI Bank,779.7725219726562
2022-01-12,ICICI Bank,792.3734741210938
2022-01-13,ICICI Bank,793.2872924804688
2022-01-14,ICICI Bank,788.766357421875
2022-01-17,ICICI Bank,788.0929565429688
2022-01-18,ICICI Bank,791.7481689453125
2022-01-19,ICICI Bank,777.800537109375
2022-01-20,ICICI Bank,779.3876342773438
2022-01-21,ICICI Bank,773.856689453125
2022-01-24,ICICI Bank,768.0372314453125
2022-01-25,ICICI Bank,771.115234375
2022-01-27,ICICI Bank,764.3819580078125
2022-01-28,ICICI Bank,751.3961791992188
2022-01-31,ICICI Bank,758.7546997070312
2022-02-01,ICICI Bank,779.4357299804688
2022-02-02,ICICI Bank,782.7544555664062
2022-02-03,ICICI Bank,778.13720703125
2022-02-04,ICICI Bank,774.3857421875
2022-02-07,ICICI Bank,756.4461669921875
2022-02-08,ICICI Bank,762.3137817382812
2022-02-09,ICICI Bank,772.221435546875
2022-02-10,ICICI Bank,774.8186645507812
2022-02-11,ICICI Bank,760.678466796875
2022-02-14,ICICI Bank,724.9917602539062
2022-02-15,ICICI Bank,746.4903564453125
2022-02-16,ICICI Bank,734.9474487304688
2022-02-17,ICICI Bank,721.769287109375
2022-02-18,ICICI Bank,720.3745727539062
2022-02-21,ICICI Bank,725.713134765625
2022-02-22,ICICI Bank,722.68310546875
2022-02-23,ICICI Bank,716.2383422851562
2022-02-24,ICICI Bank,680.4552612304688
2022-02-25,ICICI Bank,702.2425537109375
2022-02-28,ICICI Bank,714.4107055664062
2022-03-02,ICICI Bank,687.6214599609375
2022-03-03,ICICI Bank,671.7018432617188
2022-03-04,ICICI Bank,661.84228515625
2022-03-07,ICICI Bank,628.8488159179688
2022-03-08,ICICI Bank,639.6702270507812
2022-03-09,ICICI Bank,642.0269775390625
2022-03-10,ICICI Bank,650.828369140625
2022-03-11,ICICI Bank,652.0789794921875
2022-03-14,ICICI Bank,669.6337890625
2022-03-15,ICICI Bank,670.7880249023438
2022-03-16,ICICI Bank,681.0323486328125
2022-03-17,ICICI Bank,692.6715698242188
2022-03-21,ICICI Bank,683.6776123046875
2022-03-22,ICICI Bank,690.8438720703125
2022-03-23,ICICI Bank,690.9400024414062
2022-03-24,ICICI Bank,677.3771362304688
2022-03-25,ICICI Bank,672.6156616210938
2022-03-28,ICICI Bank,683.2928466796875
2022-03-29,ICICI Bank,688.0543212890625
2022-03-30,ICICI Bank,703.0601806640625
2022-03-31,ICICI Bank,702.4829711914062
2022-04-01,ICICI Bank,708.206298828125
2022-04-04,ICICI Bank,718.1620483398438
2022-04-05,ICICI Bank,713.544921875
2022-04-06,ICICI Bank,713.3525390625
2022-04-07,ICICI Bank,720.0379028320312
2022-04-08,ICICI Bank,725.5687866210938
2022-04-11,ICICI Bank,730.6669311523438
2022-04-12,ICICI Bank,734.7550048828125
2022-04-13,ICICI Bank,733.2160034179688
2022-04-18,ICICI Bank,728.9354248046875
2022-04-19,ICICI Bank,737.1116943359375
2022-04-20,ICICI Bank,726.7711791992188
2022-04-21,ICICI Bank,733.3121948242188
2022-04-22,ICICI Bank,719.172119140625
2022-04-25,ICICI Bank,723.548828125
2022-04-26,ICICI Bank,725.0397338867188
2022-04-27,ICICI Bank,708.63916015625
2022-04-28,ICICI Bank,718.691162109375
2022-04-29,ICICI Bank,714.9877319335938
2022-05-02,ICICI Bank,712.775390625
2022-05-04,ICICI Bank,696.6633911132812
2022-05-05,ICICI Bank,701.0400390625
2022-05-06,ICICI Bank,691.8538818359375
2022-05-09,ICICI Bank,683.2928466796875
2022-05-10,ICICI Bank,684.2067260742188
2022-05-11,ICICI Bank,686.9962768554688
2022-05-12,ICICI Bank,669.2970581054688
2022-05-13,ICICI Bank,651.5498657226562
2022-05-16,ICICI Bank,656.9845581054688
2022-05-17,ICICI Bank,682.9561767578125
2022-05-18,ICICI Bank,680.4071044921875
2022-05-19,ICICI Bank,664.0065307617188
2022-05-20,ICICI Bank,682.5233154296875
2022-05-23,ICICI Bank,683.9662475585938
2022-05-24,ICICI Bank,681.1766967773438
2022-05-25,ICICI Bank,686.1785888671875
2022-05-26,ICICI Bank,700.7515258789062
2022-05-27,ICICI Bank,711.62109375
2022-05-30,ICICI Bank,719.9896850585938
2022-05-31,ICICI Bank,724.1740112304688
2022-06-01,ICICI Bank,723.9816284179688
2022-06-02,ICICI Bank,721.192138671875
2022-06-03,ICICI Bank,715.94970703125
2022-06-06,ICICI Bank,718.306396484375
2022-06-07,ICICI Bank,707.244384765625
2022-06-08,ICICI Bank,701.7135009765625
2022-06-09,ICICI Bank,704.839599609375
2022-06-10,ICICI Bank,692.5752563476562
2022-06-13,ICICI Bank,661.794189453125
2022-06-14,ICICI Bank,659.3894653320312
2022-06-15,ICICI Bank,661.0726928710938
2022-06-16,ICICI Bank,652.6560668945312
2022-06-17,ICICI Bank,660.6879272460938
2022-06-20,ICICI Bank,659.822265625
2022-06-21,ICICI Bank,669.5856323242188
2022-06-22,ICICI Bank,660.447509765625
2022-06-23,ICICI Bank,672.5194702148438
2022-06-24,ICICI Bank,686.2748413085938
2022-06-27,ICICI Bank,690.0261840820312
2022-06-28,ICICI Bank,683.2446899414062
2022-06-29,ICICI Bank,675.9823608398438
2022-06-30,ICICI Bank,680.2628173828125
2022-07-01,ICICI Bank,677.088623046875
2022-07-04,ICICI Bank,692.6715698242188
2022-07-05,ICICI Bank,692.0462036132812
2022-07-06,ICICI Bank,698.298583984375
2022-07-07,ICICI Bank,713.7373657226562
2022-07-08,ICICI Bank,726.9155883789062
2022-07-11,ICICI Bank,740.1898803710938
2022-07-12,ICICI Bank,730.95556640625
2022-07-13,ICICI Bank,724.5107421875
2022-07-14,ICICI Bank,723.7412109375
2022-07-15,ICICI Bank,722.5868530273438
2022-07-18,ICICI Bank,742.5946044921875
2022-07-19,ICICI Bank,750.9151611328125
2022-07-20,ICICI Bank,753.2717895507812
2022-07-21,ICICI Bank,756.0613403320312
2022-07-22,ICICI Bank,769.576171875
2022-07-25,ICICI Bank,770.393798828125
2022-07-26,ICICI Bank,765.968994140625
2022-07-27,ICICI Bank,770.0090942382812
2022-07-28,ICICI Bank,783.572021484375
2022-07-29,ICICI Bank,787.4196166992188
2022-08-01,ICICI Bank,792.0368041992188
2022-08-02,ICICI Bank,786.60205078125
2022-08-03,ICICI Bank,793.3834838867188
2022-08-04,ICICI Bank,789.0067749023438
2022-08-05,ICICI Bank,806.2730102539062
2022-08-08,ICICI Bank,809.9019165039062
2022-08-10,ICICI Bank,821.3204956054688
2022-08-11,ICICI Bank,831.9166870117188
2022-08-12,ICICI Bank,846.1416625976562
2022-08-16,ICICI Bank,850.8348999023438
2022-08-17,ICICI Bank,854.7056274414062
2022-08-18,ICICI Bank,856.4957885742188
2022-08-19,ICICI Bank,842.2709350585938
2022-08-22,ICICI Bank,824.7074584960938
2022-08-23,ICICI Bank,835.9810180664062
2022-08-24,ICICI Bank,845.0771484375
2022-08-25,ICICI Bank,844.1578369140625
2022-08-26,ICICI Bank,842.706298828125
2022-08-29,ICICI Bank,828.1910400390625
2022-08-30,ICICI Bank,858.6246337890625
2022-09-01,ICICI Bank,846.0932006835938
2022-09-02,ICICI Bank,844.2063598632812
2022-09-05,ICICI Bank,853.9315185546875
2022-09-06,ICICI Bank,855.0927124023438
2022-09-07,ICICI Bank,847.8834838867188
2022-09-08,ICICI Bank,869.7530517578125
2022-09-09,ICICI Bank,872.1238403320312
2022-09-12,ICICI Bank,877.8816528320312
2022-09-13,ICICI Bank,880.5911865234375
2022-09-14,ICICI Bank,888.4292602539062
2022-09-15,ICICI Bank,887.9454345703125
2022-09-16,ICICI Bank,879.7200927734375
2022-09-19,ICICI Bank,870.14013671875
2022-09-20,ICICI Bank,887.1229858398438
2022-09-21,ICICI Bank,885.6714477539062
2022-09-22,ICICI Bank,874.2044067382812
2022-09-23,ICICI Bank,853.7379150390625
2022-09-26,ICICI Bank,833.2230224609375
2022-09-27,ICICI Bank,824.997802734375
2022-09-28,ICICI Bank,822.0462646484375
2022-09-29,ICICI Bank,816.6272583007812
2022-09-30,ICICI Bank,834.142333984375
2022-10-03,ICICI Bank,820.9334716796875
2022-10-04,ICICI Bank,839.6097412109375
2022-10-06,ICICI Bank,856.83447265625
2022-10-07,ICICI Bank,854.0281982421875
2022-10-10,ICICI Bank,853.2540893554688
2022-10-11,ICICI Bank,842.46435546875
2022-10-12,ICICI Bank,840.287109375
2022-10-13,ICICI Bank,826.0137939453125
2022-10-14,ICICI Bank,842.125732421875
2022-10-17,ICICI Bank,856.5925903320312
2022-10-18,ICICI Bank,867.91455078125
2022-10-19,ICICI Bank,863.2695922851562
2022-10-20,ICICI Bank,859.93115234375
2022-10-21,ICICI Bank,877.833251953125
2022-10-24,ICICI Bank,896.3643798828125
2022-10-25,ICICI Bank,895.1546630859375
2022-10-27,ICICI Bank,894.5257568359375
2022-10-28,ICICI Bank,878.5105590820312
2022-10-31,ICICI Bank,879.3331909179688
2022-11-01,ICICI Bank,879.236328125
2022-11-02,ICICI Bank,875.4623413085938
2022-11-03,ICICI Bank,879.2847900390625
2022-11-04,ICICI Bank,876.04296875
2022-11-07,ICICI Bank,887.8487548828125
2022-11-09,ICICI Bank,881.074951171875
2022-11-10,ICICI Bank,881.2684936523438
2022-11-11,ICICI Bank,877.2525634765625
2022-11-14,ICICI Bank,866.027587890625
2022-11-15,ICICI Bank,882.2362060546875
2022-11-16,ICICI Bank,884.0747680664062
2022-11-17,ICICI Bank,890.0744018554688
2022-11-18,ICICI Bank,890.6065673828125
2022-11-21,ICICI Bank,891.6227416992188
2022-11-22,ICICI Bank,893.848388671875
2022-11-23,ICICI Bank,897.4771728515625
2022-11-24,ICICI Bank,908.5087280273438
2022-11-25,ICICI Bank,900.235107421875
2022-11-28,ICICI Bank,907.1056518554688
2022-11-29,ICICI Bank,916.1534423828125
2022-11-30,ICICI Bank,922.104736328125
2022-12-01,ICICI Bank,909.8151245117188
2022-12-02,ICICI Bank,900.5253295898438
2022-12-05,ICICI Bank,903.4283447265625
2022-12-06,ICICI Bank,892.8323364257812
2022-12-07,ICICI Bank,892.3484497070312
2022-12-08,ICICI Bank,901.7833251953125
2022-12-09,ICICI Bank,899.8479614257812
2022-12-12,ICICI Bank,900.235107421875
2022-12-13,ICICI Bank,902.7994384765625
2022-12-14,ICICI Bank,891.9613647460938
2022-12-15,ICICI Bank,879.4298706054688
2022-12-16,ICICI Bank,872.849609375
2022-12-19,ICICI Bank,877.1558837890625
2022-12-20,ICICI Bank,880.3008422851562
2022-12-21,ICICI Bank,863.4147338867188
2022-12-22,ICICI Bank,861.8665161132812
2022-12-23,ICICI Bank,850.4961547851562
2022-12-26,ICICI Bank,864.3341064453125
2022-12-27,ICICI Bank,871.5433349609375
2022-12-28,ICICI Bank,869.8982543945312
2022-12-29,ICICI Bank,878.7041015625
2022-12-30,ICICI Bank,862.0599365234375
2023-01-02,ICICI Bank,873.2850952148438
2023-01-03,ICICI Bank,872.2206420898438
2023-01-04,ICICI Bank,870.0433349609375
2023-01-05,ICICI Bank,850.7380981445312
2023-01-06,ICICI Bank,841.98046875
2023-01-09,ICICI Bank,845.1255493164062
2023-01-10,ICICI Bank,833.5133666992188
2023-01-11,ICICI Bank,838.3034057617188
2023-01-12,ICICI Bank,832.8359985351562
2023-01-13,ICICI Bank,845.2223510742188
2023-01-16,ICICI Bank,837.287353515625
2023-01-17,ICICI Bank,837.1905517578125
2023-01-18,ICICI Bank,841.39990234375
2023-01-19,ICICI Bank,838.1582641601562
2023-01-20,ICICI Bank,842.2224731445312
2023-01-23,ICICI Bank,843.5288696289062
2023-01-24,ICICI Bank,842.609619140625
2023-01-25,ICICI Bank,827.6588745117188
2023-01-27,ICICI Bank,790.790283203125
2023-01-30,ICICI Bank,796.8865356445312
2023-01-31,ICICI Bank,805.01513671875
2023-02-01,ICICI Bank,820.5464477539062
2023-02-02,ICICI Bank,830.1749267578125
2023-02-03,ICICI Bank,835.8841552734375
2023-02-06,ICICI Bank,826.1105346679688
2023-02-07,ICICI Bank,825.1913452148438
2023-02-08,ICICI Bank,831.3359985351562
2023-02-09,ICICI Bank,832.9811401367188
2023-02-10,ICICI Bank,826.2556762695312
2023-02-13,ICICI Bank,823.1591796875
2023-02-14,ICICI Bank,837.335693359375
2023-02-15,ICICI Bank,842.6578979492188
2023-02-16,ICICI Bank,841.3516235351562
2023-02-17,ICICI Bank,834.7713623046875
2023-02-20,ICICI Bank,824.562255859375
2023-02-21,ICICI Bank,826.5944213867188
2023-02-22,ICICI Bank,812.1275634765625
2023-02-23,ICICI Bank,812.6114501953125
2023-02-24,ICICI Bank,812.5630493164062
2023-02-27,ICICI Bank,828.7233276367188
2023-02-28,ICICI Bank,827.223388671875
2023-03-01,ICICI Bank,828.6265258789062
2023-03-02,ICICI Bank,826.4009399414062
2023-03-03,ICICI Bank,840.4806518554688
2023-03-06,ICICI Bank,839.70654296875
2023-03-08,ICICI Bank,843.9158325195312
2023-03-09,ICICI Bank,828.2879028320312
2023-03-10,ICICI Bank,815.417724609375
2023-03-13,ICICI Bank,801.628173828125
2023-03-14,ICICI Bank,803.5151977539062
2023-03-15,ICICI Bank,799.208984375
2023-03-16,ICICI Bank,797.273681640625
2023-03-17,ICICI Bank,809.2245483398438
2023-03-20,ICICI Bank,809.4180908203125
2023-03-21,ICICI Bank,824.8526000976562
2023-03-22,ICICI Bank,832.4005737304688
2023-03-23,ICICI Bank,827.8040771484375
2023-03-24,ICICI Bank,824.8526000976562
2023-03-27,ICICI Bank,821.2721557617188
2023-03-28,ICICI Bank,827.126708984375
2023-03-29,ICICI Bank,823.497802734375
2023-03-31,ICICI Bank,848.8994750976562
2023-04-03,ICICI Bank,855.23779296875
2023-04-05,ICICI Bank,856.0119018554688
2023-04-06,ICICI Bank,846.7222290039062
2023-04-10,ICICI Bank,840.3839721679688
2023-04-11,ICICI Bank,853.3992309570312
2023-04-12,ICICI Bank,861.3826293945312
2023-04-13,ICICI Bank,869.9465942382812
2023-04-17,ICICI Bank,872.1723022460938
2023-04-18,ICICI Bank,867.865966796875
2023-04-19,ICICI Bank,863.0760498046875
2023-04-20,ICICI Bank,865.4953002929688
2023-04-21,ICICI Bank,857.028076171875
2023-04-24,ICICI Bank,875.5108032226562
2023-04-25,ICICI Bank,883.9296264648438
2023-04-26,ICICI Bank,885.3811645507812
2023-04-27,ICICI Bank,888.6712036132812
